,Time,Lagoon,Precipitation,Discharge,NDVI,Temperature,PixelPercentage,SOI,ENSO
26,2003-03-31,mallorquin,0.0,2684.0,0.3433270180710618,30.37167796603725,91.51891252955082,-0.5,Nino
27,2003-04-30,mallorquin,10.4,3815.0,0.31881720054875146,23.759670278290972,92.49408983451536,-0.2,Neutral
28,2003-05-31,mallorquin,60.5,5959.0,0.3694952910943476,25.532571923596613,0.0,-0.5,Neutral
29,2003-06-30,mallorquin,167.3,7152.0,0.4056139667917028,26.82096121319353,0.0,-1.0,Neutral
30,2003-07-31,mallorquin,45.3,7712.0,0.4343591913380685,27.96966953024084,0.0,0.5,Neutral
31,2003-08-31,mallorquin,47.2,6910.0,0.4463372040327351,29.62593782600264,0.0,0.2,Neutral
32,2003-09-30,mallorquin,95.8,6140.0,0.49434234749130235,31.416725038130064,0.0,-0.2,Neutral
33,2003-10-31,mallorquin,241.4,7897.0,0.5246945535473896,32.025632475661126,0.0,0.0,Neutral
34,2003-11-30,mallorquin,224.32916666666668,10016.0,0.563359813600768,33.06444041277502,44.148936170212764,-0.5,Neutral
35,2003-12-31,mallorquin,140.5,11146.0,0.7072135847928224,33.27845738024155,81.47163120567376,1.8,Neutral
36,2004-01-31,mallorquin,0.0,8355.0,0.6523797432286637,30.881895838677707,74.17257683215131,-2.2,Neutral
37,2004-02-29,mallorquin,0.0,3724.0,0.5597260014843283,30.890527267657042,78.98936170212765,2.0,Neutral
38,2004-03-31,mallorquin,0.0,2916.0,0.46495167532053755,30.929829319441513,93.17375886524822,0.7,Neutral
39,2004-04-30,mallorquin,48.2,3609.0,0.5304073726371913,34.9379979558634,92.87825059101655,-1.5,Neutral
40,2004-05-31,mallorquin,100.9,6011.0,0.5526202162232206,33.42136328258036,87.5,1.7,Neutral
41,2004-06-30,mallorquin,23.0,7558.0,0.6184162108636704,35.087363981153615,0.0,-1.4,Nino
42,2004-07-31,mallorquin,147.0,6195.0,0.6768387543531305,36.613683707177266,77.27541371158392,-0.8,Nino
43,2004-08-31,mallorquin,92.1,5941.0,0.5014437761855697,15.777984913050213,15.218676122931443,-0.5,Nino
44,2004-09-30,mallorquin,99.0,6271.0,0.6205594292755985,21.454759346558763,86.70212765957447,-0.6,Nino
45,2004-10-31,mallorquin,105.63826780018019,8047.0,0.6646514455983562,33.01586196475238,71.36524822695036,-0.1,Nino
46,2004-11-30,mallorquin,86.75249713882192,10161.0,0.6540300090308055,24.56662386241122,1.773049645390071,-1.1,Nino
47,2004-12-31,mallorquin,1.108393144130332,11106.0,0.6242029951517192,17.486308982988845,72.04491725768321,-1.3,Nino
48,2005-01-31,mallorquin,0.0,7079.0,0.6517402161777154,31.876938016143633,93.49881796690308,0.6,Nino
49,2005-02-28,mallorquin,0.0,4568.0,0.5750851572709623,31.102250137939716,94.1193853427896,-5.2,Nino
50,2005-03-31,mallorquin,0.0,3838.0,0.49121896925785674,32.12578017666669,75.97517730496453,0.5,Nino
51,2005-04-30,mallorquin,0.0,4448.0,0.2281854119657921,23.911321500712063,54.107565011820334,-1.0,Neutral
52,2005-05-31,mallorquin,131.75448717948717,6630.0,0.4891946981366744,24.279649213766255,40.27777777777778,-1.3,Neutral
53,2005-06-30,mallorquin,119.0,8434.0,0.5700135278566948,30.22828138010502,0.0,0.7,Neutral
54,2005-07-31,mallorquin,95.2,8273.0,0.6434589064257256,36.03723257389419,75.79787234042553,0.3,Neutral
55,2005-08-31,mallorquin,148.0,6664.0,0.654588500526605,37.04353177751469,82.21040189125296,-0.6,Neutral
56,2005-09-30,mallorquin,56.3,6318.0,0.5965035530480163,33.60646660375636,0.2364066193853428,0.6,Neutral
57,2005-10-31,mallorquin,268.4,7510.0,0.5207656681669474,28.987521655401682,49.734042553191486,2.0,Nina
58,2005-11-30,mallorquin,247.9,10060.0,0.6370449086384709,11.362469326808533,25.206855791962173,-0.3,Nina
59,2005-12-31,mallorquin,0.0,12700.0,0.7090996487736848,34.84816695314697,74.85224586288416,0.0,Nina
60,2006-01-31,mallorquin,0.0,9204.0,0.644570345248064,30.585186582464203,88.20921985815603,2.7,Nina
61,2006-02-28,mallorquin,0.0,5532.0,0.5325960963317963,31.549814093180487,93.14420803782507,0.2,Nina
62,2006-03-31,mallorquin,0.0,4329.0,0.5082636221586025,31.600768406075723,0.0,2.9,Nina
63,2006-04-30,mallorquin,48.69049145299145,6292.0,0.5187349047596922,30.78924850105251,0.0,1.8,Nina
64,2006-05-31,mallorquin,191.5997329059829,8757.0,0.5822229165381998,30.581219325664723,0.0,-0.8,Neutral
65,2006-06-30,mallorquin,190.0,11047.0,0.6311515134684665,29.888677794568217,0.0,-0.4,Neutral
66,2006-07-31,mallorquin,155.8563908570853,10159.0,0.6727066592477436,29.056455290922106,81.38297872340425,-1.0,Neutral
67,2006-08-31,mallorquin,186.24573495217192,6984.0,0.6691335859918117,34.95148849202454,96.60165484633569,-1.7,Nino
68,2006-09-30,mallorquin,255.97015091983042,7058.0,0.6920010988058533,35.16249852345017,94.3853427895981,-1.0,Nino
69,2006-10-31,mallorquin,223.365880990053,7218.0,0.6579017614607138,30.523230527782744,0.8569739952718677,-2.1,Nino
70,2006-11-30,mallorquin,165.23757259873713,9114.0,0.6321154781128656,26.313863031698133,42.10992907801418,0.1,Nino
71,2006-12-31,mallorquin,40.350930874087936,10575.0,0.7061013179412503,33.57238509845159,78.87115839243499,-0.5,Nino
72,2007-01-31,mallorquin,0.0,7909.0,0.6067239760716738,29.811823599845084,84.69267139479906,-1.3,Nino
73,2007-02-28,mallorquin,0.0,3754.0,0.5234326618061508,30.49855037114457,0.0,-0.1,Nino
74,2007-03-31,mallorquin,0.0,2916.0,0.44790416162258406,31.211192880749234,0.0,0.3,Neutral
75,2007-04-30,mallorquin,38.5,5658.0,0.4071794182133009,31.06136117243545,15.543735224586289,-0.2,Neutral
76,2007-05-31,mallorquin,210.2,8442.0,0.48433053171645285,31.915863839833285,0.0,-0.2,Nina
77,2007-06-30,mallorquin,71.4,11263.0,0.546922230371364,32.2858541515224,0.0,0.9,Nina
78,2007-07-31,mallorquin,75.2,11100.0,0.6021404778752854,32.51616349066191,32.77186761229314,-0.5,Nina
79,2007-08-31,mallorquin,308.3,9304.0,0.6122866642740172,31.97495957583766,0.0,0.7,Nina
80,2007-09-30,mallorquin,196.6,10419.0,0.6584599814366496,31.568274577379036,0.0,0.3,Nina
81,2007-10-31,mallorquin,401.5,10444.0,0.6869803611968021,29.979709804324056,0.0,1.2,Nina
82,2007-11-30,mallorquin,60.6,13131.0,0.7238137949542458,28.821045530851897,75.29550827423168,1.4,Nina
83,2007-12-31,mallorquin,12.899999999999999,12511.0,0.6863536353340058,29.925161069747308,86.99763593380615,2.7,Nina
84,2008-01-31,mallorquin,0.0,8936.0,0.6485936519133256,31.130098815811102,83.65839243498819,2.9,Nina
85,2008-02-29,mallorquin,0.0,5442.0,0.6211123834131987,29.458709796998647,82.41725768321513,4.4,Nina
86,2008-03-31,mallorquin,0.0,5420.0,0.47037560471298595,28.097081476901643,92.02127659574468,2.4,Nina
87,2008-04-30,mallorquin,0.75,5673.0,0.5152361311083871,36.7738741407849,77.42316784869976,1.1,Nina
88,2008-05-31,mallorquin,128.25,7711.0,0.5265807188878937,31.363804197451184,91.548463356974,-0.1,Nina
89,2008-06-30,mallorquin,34.0,9974.0,0.5420536459112625,31.495804717975805,0.0,1.0,Nina
90,2008-07-31,mallorquin,24.7,11525.0,0.5501531217836416,31.488124265950816,0.0,0.5,Nina
91,2008-08-31,mallorquin,246.45,11936.0,0.5414853858043218,31.988003792640317,0.0,1.7,Neutral
92,2008-09-30,mallorquin,180.55,12125.0,0.5688447805889025,32.62240223569544,0.0,2.0,Neutral
93,2008-10-31,mallorquin,158.35,12038.0,0.5785512379710032,32.07492090415421,0.0,2.1,Nina
94,2008-11-30,mallorquin,324.2,13323.0,0.5965707493503952,31.957340072195805,42.84869976359338,2.2,Nina
95,2008-12-31,mallorquin,0.0,14438.0,0.7702267965740995,29.510299117415403,84.27895981087471,2.4,Nina
96,2009-01-31,mallorquin,0.0,10257.0,0.7162179440610086,30.951236210624067,0.0,1.8,Nina
97,2009-02-28,mallorquin,0.0,6777.0,0.6609667791323325,33.462816604842835,76.59574468085107,3.1,Nina
98,2009-03-31,mallorquin,0.0,5643.0,0.5292697757955638,31.68414446317429,97.01536643026006,0.7,Nina
99,2009-04-30,mallorquin,0.0,6948.0,0.4746214714146331,31.145903845739664,86.28841607565012,1.3,Nina
100,2009-05-31,mallorquin,124.7,7850.0,0.577983735457901,33.28218818602754,94.23758865248227,-0.2,Neutral
101,2009-06-30,mallorquin,160.10000000000002,7787.0,0.5466667276524771,28.32061906003467,56.442080378250594,0.2,Nino
102,2009-07-31,mallorquin,2.6500000000000004,7401.0,0.5910327550457486,32.580268467085446,97.75413711583924,0.4,Nino
103,2009-08-31,mallorquin,64.45,6035.0,0.3962546030591977,30.787193835898755,11.643026004728133,-0.3,Nino
104,2009-09-30,mallorquin,38.1,6082.0,0.48391297164667363,32.78662612449756,0.0,0.5,Nino
105,2009-10-31,mallorquin,135.05,5289.0,0.5539184028316695,33.60417863850002,88.12056737588652,-2.0,Nino
106,2009-11-30,mallorquin,91.8,7123.0,0.6734742145042806,32.61528352888656,81.56028368794325,-1.0,Nino
107,2009-12-31,mallorquin,1.1,6163.0,0.6951440766381825,32.24452850988117,85.1063829787234,-1.2,Nino
108,2010-01-31,mallorquin,0.0,3447.0,0.606654217015966,32.34828127069611,97.54728132387707,-1.8,Nino
109,2010-02-28,mallorquin,0.0,2579.0,0.5361721124989162,34.20623900414283,0.0,-2.4,Nino
110,2010-03-31,mallorquin,28.9,3222.0,0.4734528220638226,36.09011247589472,85.25413711583924,-1.1,Nino
111,2010-04-30,mallorquin,25.200000000000003,4545.0,0.5102658024454266,32.812877242464516,0.0,2.0,Nino
112,2010-05-31,mallorquin,187.25,7182.0,0.6000955120044486,30.139132738669748,12.795508274231679,1.5,Nina
113,2010-06-30,mallorquin,210.3,9275.0,0.5785714073765675,19.985146118010444,65.78014184397163,0.6,Nina
114,2010-07-31,mallorquin,298.85,10972.0,0.5990065133301925,22.27428207703896,0.0,3.0,Nina
115,2010-08-31,mallorquin,221.9,12741.0,0.6026744074321185,25.070978014781964,0.0,3.0,Nina
116,2010-09-30,mallorquin,551.15,12839.0,0.6423694322979452,28.002192868890596,0.0,3.7,Nina
117,2010-10-31,mallorquin,323.0,13685.0,0.6644115197612918,29.75152794840287,54.43262411347518,2.9,Nina
118,2010-11-30,mallorquin,250.25,13717.0,0.7422457267261465,29.795506955557546,0.0,2.1,Nina
119,2010-12-31,mallorquin,150.65,13942.0,0.8008743563794656,31.208409185631012,78.42789598108747,4.8,Nina
120,2011-01-31,mallorquin,0.0,11430.0,0.6904019846453381,30.165915871777546,79.81678486997636,3.8,Nina
121,2011-02-28,mallorquin,0.0,6721.0,0.5879274505412951,29.930927029061568,58.156028368794324,4.5,Nina
122,2011-03-31,mallorquin,0.0,6595.0,0.5842830308122778,29.88017094935386,83.74704491725768,4.2,Nina
123,2011-04-30,mallorquin,11.65,8274.0,0.573600460316173,28.25779742138222,81.8853427895981,3.1,Nina
124,2011-05-31,mallorquin,334.85,11996.0,0.6458952022561897,27.34197359841842,0.0,0.6,Nina
125,2011-06-30,mallorquin,209.6,12827.0,0.7036305293479657,25.941637419745895,0.0,0.4,Nina
126,2011-07-31,mallorquin,316.05,11226.0,0.7539924052887519,24.401620268523768,23.020094562647756,1.6,Nina
127,2011-08-31,mallorquin,177.3,10126.0,0.7299940737455914,30.518750331319495,60.520094562647756,0.7,Nina
128,2011-09-30,mallorquin,223.15,9130.0,0.7698608077997372,39.00208510918727,98.46335697399527,1.7,Nina
129,2011-10-31,mallorquin,372.75,9565.0,0.7794661589042603,29.60866033006855,55.43735224586288,1.2,Nina
130,2011-11-30,mallorquin,405.4,11402.0,0.6346711668537277,28.47128324767774,18.587470449172578,1.8,Nina
131,2011-12-31,mallorquin,11.600000000000001,13395.0,0.7727420337070445,31.0505877438298,99.88179669030734,4.1,Nina
132,2012-01-31,mallorquin,0.0,11336.0,0.524910334444511,23.510216437757865,19.739952718676122,1.8,Nina
133,2012-02-29,mallorquin,0.0,6968.0,0.5115985466046785,27.563860610283424,0.0,0.8,Nina
134,2012-03-31,mallorquin,0.0,4540.0,0.5060495728468025,31.643420521114166,85.25413711583924,1.2,Nina
135,2012-04-30,mallorquin,40.400000000000006,6585.0,0.5567871968947211,26.969969778120923,80.55555555555556,-0.4,Nina
136,2012-05-31,mallorquin,211.75,9668.0,0.5398722880686938,31.65177850179658,66.99172576832152,0.1,Nina
137,2012-06-30,mallorquin,40.25,9001.0,0.6647109550691803,33.83908915563329,93.61702127659575,-0.7,Neutral
138,2012-07-31,mallorquin,0.1,6418.0,0.5565589728922282,33.66618455939527,67.81914893617021,-0.1,Neutral
139,2012-08-31,mallorquin,78.4,6193.0,0.6910461086165691,28.56008056108165,87.94326241134752,-0.3,Neutral
140,2012-09-30,mallorquin,103.9,6502.0,0.6946165141320443,30.85374634878945,80.55555555555556,0.4,Neutral
141,2012-10-31,mallorquin,174.35,6414.0,0.6803863072356676,21.847925486521756,83.21513002364065,0.5,Neutral
142,2012-11-30,mallorquin,49.0,7858.0,0.7474308069794189,34.82294627759706,95.89243498817966,0.4,Neutral
143,2012-12-31,mallorquin,0.0,6855.0,0.7250108441923474,32.89714498830454,0.0,-1.0,Neutral
144,2013-01-31,mallorquin,0.0,3669.0,0.6394683015909568,29.49893863325271,98.84751773049646,-0.1,Neutral
145,2013-02-28,mallorquin,0.0,3205.0,0.5817218837989986,28.38853426197314,0.0,-0.4,Neutral
146,2013-03-31,mallorquin,0.0,3792.0,0.5317382800889968,27.304045628998743,0.0,2.5,Neutral
147,2013-04-30,mallorquin,1.9,4229.0,0.5165584331532784,25.357082778105898,0.0,0.4,Neutral
148,2013-05-31,mallorquin,175.0,6259.0,0.5543953153949779,24.013610656848485,0.0,1.3,Neutral
149,2013-06-30,mallorquin,29.25,8229.0,0.5776727827884367,22.18562617988235,0.0,2.0,Neutral
150,2013-07-31,mallorquin,32.900000000000006,6649.0,0.5935767990309057,20.21796073036661,64.24349881796691,1.3,Neutral
151,2013-08-31,mallorquin,103.4,5564.0,0.6182718343633318,25.413354849838075,0.0,0.3,Neutral
152,2013-09-30,mallorquin,402.45,7369.0,0.6789940004596585,30.74326788567517,0.0,0.5,Neutral
153,2013-10-31,mallorquin,138.2,7850.0,0.7220632291535052,34.8913011469159,34.78132387706856,-0.1,Neutral
154,2013-11-30,mallorquin,67.0,8535.0,0.7826561662123457,34.28426899617023,100.0,1.2,Neutral
155,2013-12-31,mallorquin,0.0,8407.0,0.7190441995923168,31.608194678563844,99.85224586288416,0.1,Neutral
156,2014-01-31,mallorquin,0.0,5797.0,0.6990912934521686,31.47240262247342,99.20212765957447,2.4,Neutral
157,2014-02-28,mallorquin,0.0,3771.0,0.6623924320875074,32.13712923335108,99.0839243498818,0.1,Neutral
158,2014-03-31,mallorquin,0.0,4551.0,0.622968426081589,33.1305494580807,99.37943262411348,-1.5,Neutral
159,2014-04-30,mallorquin,0.0,4075.0,0.5344028798581836,28.935851244186892,99.49763593380615,1.3,Neutral
160,2014-05-31,mallorquin,11.45,6475.0,0.580935303813735,32.67344552122884,7.505910165484633,0.9,Neutral
161,2014-06-30,mallorquin,1.6,6647.0,0.6129083129210458,35.926527442562076,99.79314420803782,0.3,Neutral
162,2014-07-31,mallorquin,0.0,4744.0,0.6314061521529238,34.641429528315626,99.55673758865248,-0.3,Neutral
163,2014-08-31,mallorquin,88.2,4197.0,0.5551932935911116,31.948763825537995,83.95390070921985,-1.2,Neutral
164,2014-09-30,mallorquin,289.29999999999995,5495.0,0.6986073766019127,35.43773970548389,93.23286052009456,-1.2,Nino
165,2014-10-31,mallorquin,159.4,7039.0,0.7141510463069409,27.628926531608204,90.95744680851064,-1.0,Nino
166,2014-11-30,mallorquin,52.2,8321.0,0.7786458382804051,35.204260289813845,99.88179669030734,-1.5,Nino
167,2014-12-31,mallorquin,15.9,8477.0,0.7474613621625597,31.98894735978725,99.61583924349881,-0.9,Nino
168,2015-01-31,mallorquin,0.0,4582.0,0.6940312873581865,30.738914199623245,99.34988179669031,-1.4,Nino
169,2015-02-28,mallorquin,0.0,3990.0,0.6444549094413187,33.353673406582466,99.58628841607565,0.4,Nino
170,2015-03-31,mallorquin,9.399999999999999,3399.0,0.5335913314141592,35.174600719168694,97.54728132387707,-1.2,Nino
171,2015-04-30,mallorquin,9.7,4877.0,0.5571909101363777,32.94659748424935,99.61583924349881,-0.1,Nino
172,2015-05-31,mallorquin,10.25,5097.0,0.5752761970476792,36.830028726432175,99.76359338061465,-1.2,Nino
173,2015-06-30,mallorquin,98.6,5904.0,0.6391177864691461,35.42527618871189,99.70449172576832,-0.9,Nino
174,2015-07-31,mallorquin,36.2,4341.0,0.6726730145419967,33.525978128005335,99.822695035461,-1.9,Nino
175,2015-08-31,mallorquin,0.0,4127.0,0.6833066818602583,37.99206021028814,99.76359338061465,-2.4,Nino
176,2015-09-30,mallorquin,173.6,4394.0,0.679264192483777,37.69597868885641,99.85224586288416,-2.7,Nino
177,2015-10-31,mallorquin,84.8,4343.0,0.6142960428546064,33.6157719512899,21.217494089834517,-2.8,Nino
178,2015-11-30,mallorquin,101.4,5803.0,0.7563402258376717,37.062866742872366,99.76359338061465,-0.8,Nino
179,2015-12-31,mallorquin,0.0,4444.0,0.7428424270437053,34.188459811493814,99.79314420803782,-0.9,Nino
180,2016-01-31,mallorquin,0.0,2689.38592069894,0.6905697938854568,32.4744078784752,99.70449172576832,-3.6,Nino
181,2016-02-29,mallorquin,0.0,2478.67887931034,0.6037495677475092,32.11662605606923,99.49763593380615,-3.2,Nino
182,2016-03-31,mallorquin,0.0,2677.00453629031,0.6082609354713833,29.537379753501796,99.85224586288416,-0.1,Nino
183,2016-04-30,mallorquin,41.8,3369.57812499994,0.6151009116108386,30.387617552890507,98.49290780141844,-2.0,Nino
184,2016-05-31,mallorquin,195.3,5382.83124999997,0.7012018437827219,38.20837934626775,99.61583924349881,0.7,Nino
185,2016-06-30,mallorquin,129.1,5929.93750000001,0.7115420946192855,35.468585065536374,99.88179669030734,1.1,Neutral
186,2016-07-31,mallorquin,12.3,5323.06451612902,0.6770236860042708,31.993186476687185,98.40425531914893,0.7,Nina
187,2016-08-31,mallorquin,56.1,5453.38458333335,0.6749950555899575,27.033353775626534,85.13593380614657,1.2,Nina
188,2016-09-30,mallorquin,210.3,6129.4350694444,0.7902870563411526,35.556925550944825,98.49290780141844,2.0,Nina
189,2016-10-31,mallorquin,212.9,7255.44072580637,0.8186227840260023,36.871347527074484,99.70449172576832,-0.4,Nina
190,2016-11-30,mallorquin,281.8,9103.56333333327,0.7527979134323584,31.541360550367987,78.04373522458629,-0.2,Nina
191,2016-12-31,mallorquin,9.4,10169.1350806452,0.7906760651400341,31.19944298618796,99.88179669030734,0.5,Nina
192,2017-01-31,mallorquin,0.0,8688.76774193562,0.7356093801038445,29.788470728138314,99.7340425531915,0.3,Nina
193,2017-02-28,mallorquin,0.0,5078.38080357158,0.6935411575434315,30.550615370084234,99.7340425531915,-0.1,Neutral
194,2017-03-31,mallorquin,0.5,4748.00483870956,0.6310860911237144,35.412217952961015,99.49763593380615,1.5,Neutral
195,2017-04-30,mallorquin,62.5,6799.19999999996,0.6223084751962235,37.016726839716334,99.88179669030734,-0.3,Neutral
196,2017-05-31,mallorquin,241.1,8409.71612903216,0.6918165513630956,34.84840339965428,99.97044917257683,0.4,Neutral
197,2017-06-30,mallorquin,188.7,10426.1066666666,0.695119521931008,36.84218205865497,0.0,-0.7,Neutral
198,2017-07-31,mallorquin,157.7,10750.1346774194,0.6910490413479307,38.69627974510605,90.45508274231679,1.3,Neutral
199,2017-08-31,mallorquin,235.9,9129.49027777781,0.694040750242552,35.78336142178159,0.0,0.9,Neutral
200,2017-09-30,mallorquin,296.4,8746.88666666666,0.7330595899010738,33.004962014822766,0.0,1.0,Nina
201,2017-10-31,mallorquin,88.9,9063.31774193548,0.7544254921571156,29.044682833267586,95.8628841607565,1.5,Nina
202,2017-11-30,mallorquin,171.6,9207.20999999996,0.8109130234767538,31.929552135574333,80.40780141843972,1.5,Nina
203,2017-12-31,mallorquin,0.4,9666.10967741942,0.7960473370408708,32.79439786397609,99.79314420803782,-0.2,Nina
204,2018-01-31,mallorquin,11.8,8229.18077956996,0.7304845102542102,27.080531400444602,47.10401891252955,1.8,Nina
205,2018-02-28,mallorquin,0.0,4620.83611111123,0.6631030901519931,30.784059032043462,99.34988179669031,-0.8,Nina
206,2018-03-31,mallorquin,0.0,3672.78425925927,0.5607631856488088,29.058736616177818,97.96099290780141,2.4,Nina
207,2018-04-30,mallorquin,19.5,6154.2187499999,0.5710219385657471,30.60989667305225,98.64066193853428,0.8,Nina
208,2018-05-31,mallorquin,199.8,7904.33266129021,0.6149703947163958,21.97116058987281,46.48345153664303,0.6,Nina
209,2018-06-30,mallorquin,13.9,9796.87666666666,0.6825110450955013,42.92544777851066,99.49763593380615,-0.2,Neutral
210,2018-07-31,mallorquin,27.1,8636.68387096784,0.6408128639558734,27.140973871096026,97.66548463356975,0.4,Neutral
211,2018-08-31,mallorquin,45.4,6835.67741935491,0.6861100066517141,39.612245038404275,99.76359338061465,-0.5,Nino
212,2018-09-30,mallorquin,44.6,6667.38541666658,0.6771374559963645,35.02783072328314,0.0,-1.5,Nino
213,2018-10-31,mallorquin,188.9,8556.77540322573,0.6505119679385349,29.261536633565658,2.33451536643026,0.6,Nino
214,2018-11-30,mallorquin,1.5,10144.07375,0.6321995338779967,23.925143043430985,53.043735224586285,-0.1,Nino
215,2018-12-31,mallorquin,0.0,9943.28413461544,0.765151469811289,31.56397640160463,99.70449172576832,1.7,Nino
216,2019-01-31,mallorquin,0.0,6389.115968472047,0.6940870457483408,32.326671943395404,99.55673758865248,-0.1,Nino
217,2019-02-28,mallorquin,0.0,3291.91049107142,0.6471739785844748,29.698098575620588,99.58628841607565,-2.3,Nino
218,2019-03-31,mallorquin,0.0,3954.75846774186,0.5647207083484996,32.322254980789026,99.70449172576832,-0.5,Nino
219,2019-04-30,mallorquin,0.0,5842.75520833325,0.5576697024890059,37.780041039086896,99.4385342789598,0.2,Nino
220,2019-05-31,mallorquin,182.5,6930.14758064509,0.5045440506026346,26.074084716846173,65.0709219858156,-0.7,Nino
221,2019-06-30,mallorquin,53.6,9019.20999999997,0.6764905467767635,35.95276432688655,97.31087470449172,-0.7,Nino
222,2019-07-31,mallorquin,0.5,7844.84763888898,0.5788029572170633,17.446514517633155,34.04255319148936,-0.6,Nino
223,2019-08-31,mallorquin,26.4,5953.4768145162,0.6719698799639737,37.58181187159576,99.58628841607565,-0.2,Neutral
224,2019-09-30,mallorquin,256.2,5223.1460416666,0.688694208279962,29.65089265675798,0.0,-1.9,Neutral
225,2019-10-31,mallorquin,159.3,7475.54677419343,0.6877655991934701,20.538093667323835,99.23167848699764,-0.6,Neutral
226,2019-11-30,mallorquin,12.5,9273.31833333331,0.8126957422350894,31.888976711669926,44.2080378250591,-1.4,Neutral
227,2019-12-31,mallorquin,0.0,8537.28225806461,0.739818131556203,29.057439240540557,56.14657210401891,-0.9,Neutral
228,2020-01-31,mallorquin,0.0,5258.87055345592,0.6931908928309551,31.06873402278371,99.14302600472813,0.3,Neutral
229,2020-02-29,mallorquin,0.0,3233.15549568968,0.5716681728763574,31.576856431560305,99.02482269503547,-0.1,Neutral
230,2020-03-31,mallorquin,0.0,3306.56582661291,0.5519882559785397,33.13202307809047,98.4338061465721,-0.2,Neutral
231,2020-04-30,mallorquin,0.0,3646.86749999997,0.518419253936347,34.7832645027016,97.84278959810875,0.3,Neutral
232,2020-05-31,mallorquin,234.1,4148.95564516127,0.5528211103349794,38.11520698989985,87.44089834515366,0.7,Neutral
233,2020-06-30,mallorquin,21.1,5611.84916666661,0.524154647278038,29.827635733179704,93.14420803782507,-0.6,Neutral
234,2020-07-31,mallorquin,114.0,6987.1975806451,0.666093356191206,35.28894407527041,98.40425531914893,0.7,Nina
235,2020-08-31,mallorquin,168.1,7277.53427419351,0.5637778002294923,28.624744194070363,98.61111111111111,1.8,Nina
236,2020-09-30,mallorquin,305.0,8679.0570833333,0.7109052582042964,39.32643222274382,98.37470449172578,1.5,Nina
237,2020-10-31,mallorquin,238.0,9349.56774193547,0.6798138569882753,27.363524996981972,0.0,0.8,Nina
238,2020-11-30,mallorquin,379.0,9804.53374999996,0.6570355097695456,15.83051827080294,87.70685579196218,1.1,Nina
239,2020-12-31,mallorquin,42.7,10353.7383064516,0.7112075437085332,30.797330878466333,97.4290780141844,3.0,Nina
